LocationTime,Location,country,year,sex,age,suicides_no,population,suicides/100k pop, gdp_for_year ($) ,gdp_per_capita ($)
MEX-2003,MEX,Mexico,2003,female,25-34 ,125,9280350,1.35,"729,336,319,677",7779
MEX-2003,MEX,Mexico,2003,female,55-74 ,55,4489997,1.22,"729,336,319,677",7779
MEX-2003,MEX,Mexico,2003,female,75+ ,11,1276432,0.86,"729,336,319,677",7779
MEX-2003,MEX,Mexico,2003,male,5-14 ,91,11723507,0.78,"729,336,319,677",7779
MEX-2003,MEX,Mexico,2003,female,5-14 ,52,11340331,0.46,"729,336,319,677",7779
MEX-2004,MEX,Mexico,2004,male,75+ ,140,932624,15.01,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,male,25-34 ,885,9254521,9.56,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,male,55-74 ,390,4227720,9.22,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,male,15-24 ,942,10447031,9.02,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,male,35-54 ,926,10528424,8.8,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,female,15-24 ,238,10169971,2.34,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,female,25-34 ,158,9394059,1.68,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,female,55-74 ,67,4599859,1.46,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,female,35-54 ,148,11144750,1.33,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,female,75+ ,14,1326483,1.06,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,male,5-14 ,98,11772473,0.83,"782,240,601,985",8217
MEX-2004,MEX,Mexico,2004,female,5-14 ,50,11395153,0.44,"782,240,601,985",8217
MEX-2005,MEX,Mexico,2005,male,75+ ,154,963447,15.98,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,male,25-34 ,956,9355305,10.22,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,male,35-54 ,1018,10888804,9.35,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,male,15-24 ,943,10509381,8.97,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,male,55-74 ,375,4380597,8.56,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,female,15-24 ,272,10208805,2.66,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,female,25-34 ,159,9465920,1.68,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,female,35-54 ,177,11550016,1.53,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,female,55-74 ,54,4739632,1.14,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,male,5-14 ,98,11833699,0.83,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,female,75+ ,11,1378312,0.8,"877,476,221,382",9071
MEX-2005,MEX,Mexico,2005,female,5-14 ,57,11456090,0.5,"877,476,221,382",9071
MEX-2006,MEX,Mexico,2006,male,75+ ,139,1009855,13.76,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,male,25-34 ,928,9459323,9.81,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,male,55-74 ,419,4535133,9.24,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,male,35-54 ,995,11286802,8.82,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,male,15-24 ,926,10624582,8.72,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,female,15-24 ,287,10309008,2.78,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,female,25-34 ,137,9546600,1.44,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,female,35-54 ,161,11985917,1.34,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,female,55-74 ,52,4886682,1.06,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,male,5-14 ,114,11875780,0.96,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,female,75+ ,11,1441037,0.76,"975,387,131,716",9906
MEX-2006,MEX,Mexico,2006,female,5-14 ,61,11508120,0.53,"975,387,131,716",9906
MEX-2007,MEX,Mexico,2007,male,75+ ,136,1055853,12.88,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,male,25-34 ,943,9530655,9.89,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,male,55-74 ,421,4716115,8.93,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,male,35-54 ,1030,11726685,8.78,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,male,15-24 ,910,10761087,8.46,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,female,15-24 ,272,10427676,2.61,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,female,25-34 ,173,9590582,1.8,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,female,35-54 ,202,12451981,1.62,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,female,55-74 ,48,5064820,0.95,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,female,75+ ,14,1503866,0.93,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,male,5-14 ,83,11918904,0.7,"1,052,696,282,279",10496
MEX-2007,MEX,Mexico,2007,female,5-14 ,53,11546073,0.46,"1,052,696,282,279",10496
MEX-2008,MEX,Mexico,2008,male,75+ ,145,1101082,13.17,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,male,25-34 ,959,9582642,10.01,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,male,55-74 ,457,4918339,9.29,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,male,15-24 ,997,10909870,9.14,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,male,35-54 ,1113,12193540,9.13,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,female,15-24 ,325,10559325,3.08,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,female,25-34 ,176,9612896,1.83,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,female,35-54 ,213,12936391,1.65,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,female,55-74 ,60,5270209,1.14,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,male,5-14 ,111,11956461,0.93,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,female,75+ ,13,1565132,0.83,"1,109,989,038,339",10864
MEX-2008,MEX,Mexico,2008,female,5-14 ,73,11564700,0.63,"1,109,989,038,339",10864
MEX-2009,MEX,Mexico,2009,male,75+ ,163,1144924,14.24,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,male,25-34 ,985,9636154,10.22,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,male,35-54 ,1271,12663131,10.04,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,male,55-74 ,497,5132854,9.68,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,male,15-24 ,1032,11057116,9.33,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,female,15-24 ,359,10695396,3.36,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,female,25-34 ,212,9636739,2.2,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,female,35-54 ,234,13420062,1.74,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,female,55-74 ,74,5495711,1.35,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,male,5-14 ,109,11979752,0.91,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,female,5-14 ,81,11560068,0.7,"900,045,362,045",8651
MEX-2009,MEX,Mexico,2009,female,75+ ,6,1622435,0.37,"900,045,362,045",8651
MEX-2010,MEX,Mexico,2010,male,75+ ,165,1187437,13.9,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,male,25-34 ,936,9704369,9.65,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,male,15-24 ,1074,11192708,9.6,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,male,35-54 ,1191,13117850,9.08,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,male,55-74 ,483,5353293,9.02,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,female,15-24 ,350,10827976,3.23,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,female,25-34 ,177,9676184,1.83,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,female,35-54 ,231,13887708,1.66,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,female,55-74 ,62,5735458,1.08,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,male,5-14 ,109,11983471,0.91,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,female,5-14 ,73,11534311,0.63,"1,057,801,282,051",9991
MEX-2010,MEX,Mexico,2010,female,75+ ,7,1675096,0.42,"1,057,801,282,051",9991
MEX-2011,MEX,Mexico,2011,male,75+ ,156,1236980,12.61,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,male,15-24 ,1308,11318362,11.56,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,male,25-34 ,1024,9792087,10.46,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,male,35-54 ,1326,13558864,9.78,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,male,55-74 ,533,5562736,9.58,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,female,15-24 ,439,10955599,4.01,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,female,25-34 ,225,9731711,2.31,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,female,35-54 ,222,14331297,1.55,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,female,55-74 ,72,5967658,1.21,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,male,5-14 ,140,11975964,1.17,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,female,5-14 ,107,11496698,0.93,"1,180,489,563,964",10965
MEX-2011,MEX,Mexico,2011,female,75+ ,6,1727144,0.35,"1,180,489,563,964",10965
MEX-2012,MEX,Mexico,2012,male,75+ ,170,1283320,13.25,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,male,15-24 ,1251,11427075,10.95,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,male,25-34 ,1013,9890969,10.24,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,male,35-54 ,1264,13980301,9.04,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,male,55-74 ,509,5778173,8.81,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,female,15-24 ,407,11076558,3.67,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,female,25-34 ,214,9801779,2.18,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,female,35-54 ,258,14755637,1.75,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,female,55-74 ,85,6214623,1.37,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,male,5-14 ,123,11945793,1.03,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,female,5-14 ,79,11441953,0.69,"1,201,090,018,604",10982
MEX-2012,MEX,Mexico,2012,female,75+ ,8,1772584,0.45,"1,201,090,018,604",10982
MEX-2013,MEX,Mexico,2013,male,75+ ,161,1328764,12.12,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,male,25-34 ,1151,10000769,11.51,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,male,15-24 ,1220,11520698,10.59,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,male,35-54 ,1469,14385858,10.21,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,male,55-74 ,565,5999782,9.42,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,female,15-24 ,392,11186604,3.5,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,female,25-34 ,212,9885421,2.14,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,female,35-54 ,263,15162201,1.73,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,female,55-74 ,94,6474009,1.45,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,female,75+ ,16,1815829,0.88,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,male,5-14 ,102,11898580,0.86,"1,274,443,078,609",11478
MEX-2013,MEX,Mexico,2013,female,5-14 ,66,11378193,0.58,"1,274,443,078,609",11478
MEX-2014,MEX,Mexico,2014,male,75+ ,177,1376264,12.86,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,male,15-24 ,1334,11603241,11.5,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,male,25-34 ,1140,10118932,11.27,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,male,35-54 ,1558,14784480,10.54,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,male,55-74 ,612,6228708,9.83,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,female,15-24 ,416,11280468,3.69,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,female,25-34 ,271,9978692,2.72,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,female,35-54 ,333,15556091,2.14,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,female,55-74 ,91,6743397,1.35,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,male,5-14 ,129,11844045,1.09,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,female,5-14 ,109,11316008,0.96,"1,314,385,330,073",11663
MEX-2014,MEX,Mexico,2014,female,75+ ,8,1862263,0.43,"1,314,385,330,073",11663
MEX-2015,MEX,Mexico,2015,male,25-34 ,1195,10243158,11.67,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,male,15-24 ,1347,11676480,11.54,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,male,75+ ,163,1427654,11.42,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,male,35-54 ,1560,15181008,10.28,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,male,55-74 ,584,6465941,9.03,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,female,15-24 ,484,11354811,4.26,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,female,25-34 ,267,10079012,2.65,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,female,35-54 ,303,15940497,1.9,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,female,55-74 ,88,7021916,1.25,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,male,5-14 ,137,11790898,1.16,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,female,5-14 ,95,11261292,0.84,"1,169,622,672,463",10228
MEX-2015,MEX,Mexico,2015,female,75+ ,11,1915217,0.57,"1,169,622,672,463",10228
USA-1990,USA,United States,1990,male,75+ ,2653,4585900,57.85,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,male,55-74 ,5109,17861900,28.6,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,male,25-34 ,5339,21564300,24.76,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,male,35-54 ,7260,30742000,23.62,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,male,15-24 ,4160,18915400,21.99,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,female,55-74 ,1504,21296300,7.06,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,female,35-54 ,2175,31749500,6.85,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,female,75+ ,511,8447400,6.05,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,female,25-34 ,1211,21596400,5.61,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,female,15-24 ,709,18097900,3.92,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,male,5-14 ,195,17970800,1.09,"5,979,589,000,000",26004
USA-1990,USA,United States,1990,female,5-14 ,69,17124400,0.4,"5,979,589,000,000",26004
USA-1991,USA,United States,1991,male,75+ ,2673,4769000,56.05,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,male,55-74 ,4983,17954000,27.75,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,male,25-34 ,5361,21427000,25.02,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,male,35-54 ,7454,31995000,23.3,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,male,15-24 ,4073,18609000,21.89,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,female,35-54 ,2296,33017000,6.95,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,female,55-74 ,1342,21331000,6.29,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,female,75+ ,511,8705000,5.87,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,female,25-34 ,1153,21450000,5.38,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,female,15-24 ,678,17790000,3.81,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,male,5-14 ,208,18388000,1.13,"6,174,043,000,000",26503
USA-1991,USA,United States,1991,female,5-14 ,58,17520000,0.33,"6,174,043,000,000",26503
USA-1992,USA,United States,1992,male,75+ ,2573,4916700,52.33,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,male,55-74 ,4818,18038900,26.71,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,male,25-34 ,5102,21232500,24.03,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,male,35-54 ,7679,33165400,23.15,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,male,15-24 ,4044,18478000,21.89,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,female,35-54 ,2348,34156600,6.87,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,female,55-74 ,1325,21346900,6.21,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,female,75+ ,549,8898100,6.17,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,female,25-34 ,1070,21212300,5.04,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,female,15-24 ,649,17668700,3.67,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,male,5-14 ,232,18668200,1.24,"6,539,299,000,000",27760
USA-1992,USA,United States,1992,female,5-14 ,82,17783300,0.46,"6,539,299,000,000",27760
USA-1993,USA,United States,1993,male,75+ ,2649,5043500,52.52,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,male,55-74 ,4797,18163000,26.41,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,male,25-34 ,5218,20942000,24.92,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,male,35-54 ,7976,34205000,23.32,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,male,15-24 ,4119,18399400,22.39,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,female,35-54 ,2362,35236400,6.7,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,female,55-74 ,1304,21398900,6.09,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,female,75+ ,519,9090400,5.71,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,female,25-34 ,1089,20933400,5.2,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,female,15-24 ,730,17630000,4.14,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,male,5-14 ,233,18972100,1.23,"6,878,718,000,000",28891
USA-1993,USA,United States,1993,female,5-14 ,88,18078200,0.49,"6,878,718,000,000",28891
USA-1994,USA,United States,1994,male,75+ ,2629,5185500,50.7,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,male,25-34 ,5295,20676800,25.61,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,male,55-74 ,4498,18273200,24.62,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,male,15-24 ,4302,18347400,23.45,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,male,35-54 ,8199,35239700,23.27,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,female,35-54 ,2472,36290200,6.81,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,female,75+ ,514,9261000,5.55,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,female,55-74 ,1179,21456100,5.49,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,female,25-34 ,1059,20677400,5.12,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,female,15-24 ,654,17595500,3.72,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,male,5-14 ,234,19259500,1.21,"7,308,755,000,000",30375
USA-1994,USA,United States,1994,female,5-14 ,88,18351800,0.48,"7,308,755,000,000",30375
USA-1995,USA,United States,1995,male,75+ ,2580,5346600,48.25,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,male,25-34 ,5234,20432000,25.62,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,male,55-74 ,4607,18386200,25.06,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,male,35-54 ,8545,36243300,23.58,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,male,15-24 ,4132,18352000,22.52,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,female,35-54 ,2454,37303100,6.58,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,female,75+ ,516,9426600,5.47,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,female,55-74 ,1157,21504100,5.38,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,female,25-34 ,1058,20441200,5.18,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,female,15-24 ,652,17594600,3.71,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,male,5-14 ,260,19528500,1.33,"7,664,060,000,000",31518
USA-1995,USA,United States,1995,female,5-14 ,77,18606000,0.41,"7,664,060,000,000",31518
USA-1996,USA,United States,1996,male,75+ ,2586,5556200,46.54,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,male,55-74 ,4613,18490700,24.95,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,male,35-54 ,8984,37405100,24.02,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,male,25-34 ,4848,20191300,24.01,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,male,15-24 ,3724,18617800,20.0,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,female,35-54 ,2594,38357900,6.76,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,female,55-74 ,1118,21540200,5.19,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,female,25-34 ,1013,20176900,5.02,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,female,75+ ,463,9635400,4.81,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,female,15-24 ,634,17604000,3.6,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,male,5-14 ,225,19681500,1.14,"8,100,201,000,000",32928
USA-1996,USA,United States,1996,female,5-14 ,77,18740800,0.41,"8,100,201,000,000",32928
USA-1997,USA,United States,1997,male,75+ ,2566,5740700,44.7,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,male,55-74 ,4514,18659400,24.19,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,male,25-34 ,4684,19810400,23.64,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,male,35-54 ,8920,38339600,23.27,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,male,15-24 ,3559,18805800,18.93,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,female,35-54 ,2758,39291000,7.02,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,female,75+ ,499,9836300,5.07,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,female,55-74 ,1095,21652100,5.06,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,female,25-34 ,988,19799100,4.99,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,female,15-24 ,627,17773900,3.53,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,male,5-14 ,233,19860900,1.17,"8,608,515,000,000",34644
USA-1997,USA,United States,1997,female,5-14 ,74,18917200,0.39,"8,608,515,000,000",34644
USA-1998,USA,United States,1998,male,75+ ,2686,5948900,45.15,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,male,35-54 ,9192,39000700,23.57,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,male,55-74 ,4466,19055300,23.44,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,male,25-34 ,4404,19253800,22.87,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,male,15-24 ,3532,19041700,18.55,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,female,35-54 ,2776,40104100,6.92,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,female,75+ ,520,10057000,5.17,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,female,55-74 ,1094,22016000,4.97,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,female,25-34 ,961,19520600,4.92,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,female,15-24 ,603,18171800,3.32,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,male,5-14 ,241,20049800,1.2,"9,089,168,000,000",36164
USA-1998,USA,United States,1998,female,5-14 ,83,19112800,0.43,"9,089,168,000,000",36164
USA-1999,USA,United States,1999,male,75+ ,2549,6111376,41.71,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,male,35-54 ,8873,39753404,22.32,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,male,25-34 ,4194,18826288,22.28,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,male,55-74 ,4306,19349103,22.25,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,male,15-24 ,3326,19334049,17.2,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,female,35-54 ,2674,40861603,6.54,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,female,25-34 ,912,19109524,4.77,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,female,55-74 ,1061,22258230,4.77,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,female,75+ ,469,10210401,4.59,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,female,15-24 ,575,18439463,3.12,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,male,5-14 ,194,20219664,0.96,"9,660,624,000,000",38072
USA-1999,USA,United States,1999,female,5-14 ,50,19275566,0.26,"9,660,624,000,000",38072
USA-2000,USA,United States,2000,male,75+ ,2589,6106351,42.4,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,male,35-54 ,9263,40945028,22.62,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,male,55-74 ,4153,19948630,20.82,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,male,25-34 ,3938,20120529,19.57,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,male,15-24 ,3424,20078818,17.05,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,female,35-54 ,2736,41881451,6.53,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,female,55-74 ,1084,22717040,4.77,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,female,25-34 ,854,19771195,4.32,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,female,75+ ,425,10494416,4.05,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,female,15-24 ,570,19105073,2.98,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,male,5-14 ,244,21043474,1.16,"10,284,779,000,000",39218
USA-2000,USA,United States,2000,female,5-14 ,63,20034103,0.31,"10,284,779,000,000",39218
USA-2001,USA,United States,2001,male,75+ ,2549,6285825,40.55,"10,621,824,000,000",40018
USA-2001,USA,United States,2001,male,35-54 ,9684,41638996,23.26,"10,621,824,000,000",40018
USA-2001,USA,United States,2001,male,55-74 ,4603,20451417,22.51,"10,621,824,000,000",40018
