LocationTime,Suicide_val_TOT,Alcohol_val,Edu_val_BUPPSRY,Edu_val_TRY,Edu_val_UPPSRY,employment_val_TOT_PC_WKGPOP,employment_val_TOT_THND_PER,hSpend_val_COMPULSORY,hSpend_val_OOPEXP,hSpend_val_TOT,hSpend_val_VOLUNTARY,obesity_val,Poverty_Value_0_17,Poverty_Value_18_65,Poverty_Value_66MORE,Poverty_Value_TOT,smoking_val,Value_PRIV_PC_GDP,Value_PUB_PC_GDP,Value_PUB_USD_CAP,Value_PUBNET_PC_GDP,Value_TOTNET_PC_GDP,Social_spt_val,Work_Hour_Value_TOT
JPN-2002,22,8,0,36.575481,0.0,68.31975,63303,584.782,115.71033333333332,1036.2424999999998,139.37966666666665,25.7,0.0,0.0,0.0,0,24.0,3.934,16.441,5941.466,0.0,0,0,1798
JPN-2003,24,8,0,37.422066,0.0,68.46236,63161,613.5690000000001,129.57366666666667,1100.962,153.73933333333335,24.7,0.0,0.0,0.0,0,27.7,3.237,16.642,6106.728,16.322,19,0,1798
JPN-2004,22,8,0,38.693394,0.0,68.81226,63285,645.1946666666666,133.33166666666668,1155.6074999999998,158.54366666666667,24.0,0.0,0.0,0.0,0,26.4,3.099,16.845,6304.737,0.0,0,0,1785
JPN-2005,22,8,0,39.939026,0.0,69.36957,63561,697.7316666666666,134.731,1239.422,161.883,24.9,0.0,0.0,0.0,0,24.2,2.781,17.103,6502.011,16.617,19,0,1776
JPN-2006,22,7,0,40.464294,0.0,70.03201,63887,714.5686666666667,146.09633333333335,1284.453,175.0666666666667,25.1,0.0,0.0,0.0,0,23.8,2.729,17.23,6642.422,0.0,0,0,1785
JPN-2007,22,7,0,41.024883,0.0,70.77606,64275,757.7023333333333,144.688,1348.8475,174.86266666666666,24.8,0.0,0.0,0.0,0,24.1,3.229,17.635,6857.349,17.171,20,0,1784
JPN-2008,22,7,0,42.842262,0.0,70.8734,64091,786.6213333333334,147.67333333333332,1403.6435,182.47466666666665,24.2,0.0,0.0,0.0,0,21.8,3.283,18.641,7089.4,0.0,0,0,1771
JPN-2009,22,7,0,43.764038,0.0,70.17559,63145,834.7113333333333,155.65066666666667,1490.168,192.06733333333327,25.1,0.0,0.0,0.0,0,23.4,3.665,20.809,7666.244,20.074,23,0,1713
JPN-2010,21,7,0,44.809975,0.0,70.28754,62981,895.2606666666666,159.21766666666667,1589.1265,197.49033333333333,25.3,0.0,0.0,0.0,0,19.5,3.476,21.161,8040.041,0.0,0,87,1732
JPN-2011,21,7,0,46.364063,0.0,70.82615,62934,1075.0186666666666,168.45066666666665,1875.622,208.72933333333336,25.5,0.0,0.0,0.0,0,20.1,3.599,22.196,8472.518,21.391,24,87,1728
JPN-2012,19,7,0,46.619377,0.0,70.61858,62796,1141.8596666666665,176.48566666666667,1990.7185,218.6196666666667,23.7,0.0,0.0,0.0,0,20.7,3.702,22.135,8604.382,0.0,0,87,1745
JPN-2013,19,7,0,47.311993,0.0,71.7585,63265,1241.1423333333337,187.08666666666667,2159.463,231.833,24.1,0.0,0.0,0.0,0,19.3,3.497,22.064,8725.478,21.167,24,87,1733
JPN-2014,18,7,0,48.185074,0.0,72.7607,63711,1244.69,190.43266666666668,2169.5465,235.0076666666667,24.7,0.0,0.0,0.0,0,19.6,3.235,21.831,8690.432,0.0,0,87,1729
JPN-2015,17,7,0,49.541573,0.0,73.3971,64018,1296.6453333333332,199.6663333333333,2263.153,245.45666666666668,23.8,0.0,0.0,0.0,0,18.2,3.08,22.231,8953.295,21.127,23,87,1719
JPN-2016,15,7,0,50.496956,0.0,74.52277,64701,1234.371,188.81033333333332,2153.2585,234.46766666666667,25.4,0.0,0.0,0.0,0,18.3,2.971,22.284,9071.806,0.0,0,87,1713
JPN-2017,15,7,0,51.440529,0.0,75.50069,65424,1269.8193333333331,190.81566666666663,2211.754,238.0163333333333,25.9,0.0,0.0,0.0,0,17.7,2.903,22.324,9259.887,21.173,23,87,1708
JPN-2018,15,7,0,51.928062,0.0,77.1633,66820,1302.6443333333334,202.0663333333333,2282.511,252.363,26.7,0.14,0.13,0.2,0,17.8,0.0,0.0,0.0,0.0,0,87,1680
JPN-2019,14,7,0,52.67799,0.0,78.11421,67495,1321.5233333333333,203.06333333333336,2310.8765,252.394,27.2,0.0,0.0,0.0,0,16.7,0.0,0.0,0.0,0.0,0,87,1643
KOR-1990,9,9,0,0.0,0.0,0.0,18084,61.39566666666667,90.35666666666668,179.7295,91.757,0.0,0.0,0.0,0.0,0,0.0,0.308,2.613,328.317,0.0,0,0,0
KOR-1991,8,8,0,0.0,0.0,0.0,18648,60.416,98.50233333333334,190.752,100.08533333333334,0.0,0.0,0.0,0.0,0,0.0,0.298,2.519,345.843,0.0,0,0,0
KOR-1992,9,8,0,0.0,0.0,0.0,19009,66.52,106.00266666666666,211.1885,107.60566666666666,0.0,0.0,0.0,0.0,0,34.7,0.306,2.738,394.969,0.0,0,0,0
KOR-1993,11,8,0,0.0,0.0,0.0,19234,72.79066666666667,107.47066666666667,222.8475,109.10766666666666,0.0,0.0,0.0,0.0,0,0.0,0.35,2.813,429.215,0.0,0,0,0
KOR-1994,11,9,0,0.0,0.0,0.0,19848,79.081,108.593,234.1725,110.36733333333336,0.0,0.0,0.0,0.0,0,0.0,0.426,2.811,463.693,0.0,0,0,0
KOR-1995,12,8,40,18.117176,41.646088,0.0,20414,86.92066666666666,117.50066666666667,259.574,119.462,0.0,0.0,0.0,0.0,0,35.2,2.097,2.992,535.439,2.88,4,0,0
KOR-1996,15,9,0,0.0,0.0,0.0,20853,101.544,122.79,289.6055,124.85966666666668,0.0,0.0,0.0,0.0,0,0.0,2.174,3.144,599.556,0.0,0,0,0
KOR-1997,16,8,37,19.752064,42.316097,0.0,21213,112.06966666666666,120.04933333333334,301.6025,122.33233333333332,0.0,0.0,0.0,0.0,0,0.0,2.321,3.389,678.175,3.312,5,0,0
KOR-1998,22,8,33,22.474796,43.925117,0.0,19937,119.602,103.20566666666666,292.3215,108.61233333333332,24.3,0.0,0.0,0.0,0,30.7,2.566,4.71,884.424,0.0,0,0,0
KOR-1999,18,9,32,23.132532,44.289734,0.0,20291,133.439,116.253,333.196,122.025,0.0,0.0,0.0,0.0,0,0.0,2.496,5.619,1166.18,5.369,7,0,0
KOR-2000,17,8,31,23.849094,44.395958,61.51276,21172,148.91400000000002,120.58533333333332,364.4925,127.414,0.0,0.0,0.0,0.0,0,0.0,2.537,4.412,989.186,0.0,0,0,0
KOR-2001,18,8,30,24.819485,44.692459,62.2052,21613,188.682,126.20166666666668,432.845,133.21433333333334,29.4,0.0,0.0,0.0,0,26.1,2.344,4.788,1116.904,4.854,7,0,0
KOR-2002,23,9,29,25.88715,44.844082,63.40555,22231,194.816,127.56133333333332,445.2345,135.34066666666666,0.0,0.0,0.0,0.0,0,0.0,2.274,4.654,1162.692,0.0,0,0,0
KOR-2003,29,9,26,29.395346,43.795536,63.0346,22221,210.6293333333333,139.12866666666667,488.823,148.586,0.0,0.0,0.0,0.0,0,0.0,2.485,4.945,1267.679,5.0,7,0,0
KOR-2004,31,9,25,30.406145,43.979282,63.76704,22681,224.28100000000003,144.222,518.9164999999999,154.99666666666667,0.0,0.0,0.0,0.0,0,0.0,1.998,5.536,1487.01,0.0,0,0,0
KOR-2005,31,9,24,31.619953,44.020844,63.74775,22831,245.198,155.87933333333334,569.4605,167.77533333333335,30.5,0.0,0.0,0.0,0,25.9,2.059,5.881,1644.294,5.97,7,0,0
KOR-2006,27,9,23,33.070503,43.83485,63.97321,23188,282.11133333333333,164.60366666666667,640.837,178.4466666666667,0.0,0.0,0.0,0.0,0,0.0,2.239,6.699,1961.475,0.0,0,0,0
KOR-2007,30,9,21,34.814022,43.387959,64.14521,23561,312.9243333333333,183.65600000000003,720.1505,200.50933333333333,31.0,0.0,0.0,0.0,0,24.0,2.311,6.782,2090.228,6.915,9,0,0
KOR-2008,30,9,20,36.669804,42.698547,63.9557,23774,326.9646666666667,205.218,780.7779999999999,226.88733333333332,30.1,0.0,0.0,0.0,0,26.3,2.056,7.264,2288.886,0.0,0,0,2228
KOR-2009,35,8,19,38.470245,42.158466,63.0171,23687,363.3296666666667,204.621,845.063,233.379,30.5,0.0,0.0,0.0,0,25.6,2.23,8.069,2549.577,8.241,10,0,2174
KOR-2010,35,8,19,39.044632,41.896099,63.38788,24032,402.9346666666666,224.982,942.0245,258.415,30.2,0.0,0.0,0.0,0,22.9,2.046,7.86,2639.403,0.0,0,63,2163
KOR-2011,34,8,18,40.381783,41.082951,63.91484,24526,414.7526666666667,235.905,986.3555,276.1513333333333,30.7,0.164,0.14,0.478,0,23.2,2.368,7.814,2699.545,7.947,10,63,2136
KOR-2012,30,9,17,41.746613,40.765228,64.34369,24954,429.18533333333335,250.78166666666667,1038.8394999999998,296.7076666666666,31.8,0.168,0.139,0.47,0,21.6,2.411,8.329,2931.462,0.0,0,63,2119
KOR-2013,29,8,16,43.075195,40.647007,64.62727,25299,440.502,255.02633333333333,1067.7054999999998,304.635,31.5,0.164,0.138,0.477,0,19.9,2.476,8.825,3189.734,8.922,11,63,2106
KOR-2014,27,8,15,44.49865,40.498386,65.56622,25897,458.665,264.432,1119.8345,321.22433333333333,30.8,0.165,0.137,0.46,0,20.0,2.6,9.19,3406.541,0.0,0,63,2076
KOR-2015,26,9,14,45.356678,40.413925,65.90981,26177,509.74766666666665,291.473,1249.1745,356.3693333333333,33.4,0.16,0.129,0.443,0,17.3,2.808,9.636,3652.776,9.631,12,63,2083
KOR-2016,25,8,13,46.643951,40.12809,66.07566,26409,545.0213333333334,305.75533333333334,1335.827,378.8633333333333,34.5,0.152,0.129,0.45,0,18.4,2.758,9.87,3836.389,0.0,0,63,2068
KOR-2017,23,8,12,47.744724,39.867115,66.62926,26724,577.9473333333334,314.47266666666667,1404.7205,391.8663333333333,33.7,0.142,0.126,0.44,0,17.5,2.714,10.107,4041.236,10.065,12,63,2018
KOR-2018,25,8,11,49.008511,39.179844,66.61324,26822,637.949,342.472,1543.1755,424.16800000000006,34.3,0.123,0.118,0.434,0,17.5,2.92,10.836,4427.046,0.0,0,63,1993
KOR-2019,25,8,11,50.03104,38.698547,66.82268,27122,688.1413333333334,341.302,1642.683,440.3136666666666,33.7,0.106,0.111,0.432,0,16.4,0.0,12.2,0.0,0.0,0,63,1967
KOR-2020,24,7,10,50.708714,38.647469,65.86022,26904,769.7773333333333,341.38266666666664,1795.3385,460.449,37.8,0.098,0.106,0.404,0,15.9,0.0,0.0,0.0,0.0,0,63,1908
LTU-1990,29,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
LTU-1991,33,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
LTU-1992,38,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
LTU-1993,47,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
LTU-1994,50,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
LTU-1995,51,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1527
LTU-1996,52,7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.11,1387.118,0.0,0,0,1524
LTU-1997,48,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,13.752,1587.325,0.0,0,0,1529
LTU-1998,47,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.969,1870.44,0.0,0,0,1571
LTU-1999,46,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.15,2009.26,0.0,0,0,1524
LTU-2000,49,9,15,41.801403,42.427689,0.0,0,155.388,61.58466666666667,290.221,71.42566666666666,0.0,0.0,0.0,0.0,0,0.0,0.288,15.384,2001.338,0.0,0,0,1630
LTU-2001,46,10,0,0.0,0.0,0.0,0,169.90966666666668,65.49300000000001,306.12850000000003,67.50966666666666,0.0,0.0,0.0,0.0,0,0.0,0.121,14.542,2031.977,0.0,0,0,1616
LTU-2002,46,11,0,0.0,0.0,0.0,0,201.58866666666668,69.81099999999999,359.004,71.081,0.0,0.0,0.0,0.0,0,0.0,0.049,14.338,2156.09,0.0,0,0,1591
LTU-2003,43,11,0,0.0,0.0,0.0,0,231.847,74.37533333333333,411.358,75.72533333333332,0.0,0.0,0.0,0.0,0,0.0,0.055,14.271,2391.479,0.0,0,0,1576
LTU-2004,41,12,0,0.0,0.0,0.0,0,198.52066666666667,98.20033333333332,397.4535,99.754,0.0,0.165,0.129,0.132,0,0.0,0.204,13.221,2387.396,0.0,0,0,1658
LTU-2005,40,12,12,26.547928,60.953571,62.85,1434,220.47833333333327,108.31966666666666,445.6845,109.91766666666668,48.1,0.187,0.129,0.154,0,24.5,0.211,13.679,2704.682,0.0,0,0,1659
LTU-2006,32,13,11,26.751383,61.569172,63.625,1428,251.68833333333336,118.58733333333332,508.431,120.55966666666669,0.0,0.155,0.104,0.251,0,0.0,0.231,13.743,2965.436,0.0,0,0,1654
LTU-2007,31,13,11,28.931429,59.999691,65.0,1451,299.7613333333333,119.76633333333332,582.4095,121.80133333333332,0.0,0.144,0.11,0.215,0,0.0,0.219,14.823,3595.552,0.0,0,0,1681
LTU-2008,34,13,9,30.408518,60.142979,64.4,1427,345.1443333333333,136.499,676.7520000000001,139.33333333333334,0.0,0.159,0.131,0.191,0,0.0,0.229,16.555,4163.82,0.0,0,0,1707
LTU-2009,35,13,8,30.958277,60.360397,59.875,1317,345.52500000000003,127.86966666666666,665.27,131.28433333333334,0.0,0.194,0.16,0.062,0,0.0,0.305,21.817,4726.668,0.0,0,0,1644
LTU-2010,32,13,8,32.440029,59.458786,57.55,1247,353.4273333333333,135.96933333333334,689.26,139.057,0.0,0.157,0.14,0.044,0,0.0,0.272,19.466,4370.403,0.0,0,81,1696
LTU-2011,32,14,7,33.489258,59.377556,60.2,1253,376.56166666666667,149.69233333333332,745.6175000000001,153.381,0.0,0.147,0.124,0.113,0,0.0,0.287,17.419,4241.359,0.0,0,81,1674
LTU-2012,30,14,6,34.05378,59.27002,62.025,1275,375.7246666666667,177.47833333333332,787.1395,182.0533333333333,0.0,0.184,0.135,0.133,0,0.0,0.31,16.503,4228.741,0.0,0,81,1672
LTU-2013,35,14,6,35.19833,58.244312,63.725,1292,390.586,193.49766666666667,834.355,198.734,0.0,0.139,0.118,0.131,0,0.0,0.274,15.491,4152.488,0.0,0,81,1657
LTU-2014,30,14,8,36.668087,54.50782,65.65,1319,425.154,198.179,893.9375,203.81000000000003,53.3,0.204,0.139,0.173,0,20.3,0.262,15.629,4373.735,0.0,0,81,1649
LTU-2015,29,14,8,38.724106,52.63168,67.25,1334,452.8756666666666,214.761,961.789,221.22833333333332,0.0,0.19,0.147,0.204,0,0.0,0.389,15.939,4594.165,0.0,0,81,1673
LTU-2016,27,13,7,39.732628,52.783016,69.375,1361,489.354,237.471,1052.217,245.336,0.0,0.177,0.142,0.253,0,0.0,0.437,15.59,4667.297,0.0,0,81,1694
LTU-2017,25,12,7,40.273941,52.554096,70.375,1354,515.3000000000001,254.34933333333333,1118.717,263.666,0.0,0.184,0.138,0.282,0,0.0,0.457,15.333,4852.934,14.041,14,81,1656
LTU-2018,22,11,7,41.654594,51.322941,72.4,1374,560.5373333333333,262.9816666666666,1201.6695000000002,273.7146666666667,0.0,0.165,0.124,0.252,0,0.0,0.0,16.205,0.0,0.0,0,81,1664
LTU-2019,22,11,6,43.149418,50.11478,72.975,1378,617.1503333333334,300.0133333333333,1344.533,312.3246666666667,55.0,0.149,0.116,0.287,0,18.9,0.0,16.698,0.0,0.0,0,81,1665
LTU-2020,20,11,6,44.13818,49.501938,71.625,1358,698.8586666666666,285.9216666666667,1444.691,297.333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,81,1594
LUX-1990,18,15,0,0.0,0.0,0.0,133,490.5733333333333,28.97133333333333,740.5015,36.42766666666667,0.0,0.0,0.0,0.0,0,0.0,0.073,18.328,11157.627,0.0,0,0,0
LUX-1991,20,14,0,0.0,0.0,0.0,139,512.8913333333334,30.293000000000003,777.5275,38.79366666666667,0.0,0.0,0.0,0.0,0,0.0,0.076,18.631,12157.027,0.0,0,0,0
LUX-1992,15,14,0,0.0,0.0,0.0,142,547.7573333333333,32.774,835.072,42.291,0.0,0.0,0.0,0.0,0,0.0,0.083,18.971,12434.189,0.0,0,0,0
LUX-1993,16,13,0,0.0,0.0,0.0,145,594.0466666666667,35.577666666666666,909.0335,45.309,0.0,0.0,0.0,0.0,0,0.0,0.08,19.284,12985.018,0.0,0,0,0
LUX-1994,19,13,0,0.0,0.0,0.0,148,600.2230000000001,44.370666666666665,931.4445,54.07333333333333,0.0,0.0,0.0,0.0,0,0.0,0.076,19.105,13164.055,0.0,0,0,0
LUX-1995,15,13,0,0.0,0.0,0.0,152,678.85,45.47666666666666,1051.5925,55.54466666666666,0.0,0.0,0.0,0.0,0,0.0,0.073,19.882,14298.914,0.0,0,0,1615
LUX-1996,18,13,0,0.0,0.0,0.0,156,718.689,55.71633333333333,1111.608,55.71633333333333,0.0,0.0,0.0,0.0,0,0.0,0.0,19.729,14214.291,0.0,0,0,1593
LUX-1997,20,13,0,0.0,0.0,0.0,162,732.3516666666666,59.031,1137.8105,59.522,0.0,0.0,0.0,0.0,0,0.0,0.0,19.863,14933.554,0.0,0,0,1600
LUX-1998,15,13,0,0.0,0.0,0.0,170,780.524,64.022,1216.8190000000002,64.022,0.0,0.0,0.0,0.0,0,0.0,0.0,20.154,15866.802,0.0,0,0,1599
LUX-1999,16,13,0,0.0,0.0,0.0,176,877.471,72.31033333333333,1416.6335,100.285,0.0,0.0,0.0,0.0,0,0.0,0.158,19.499,16415.194,0.0,0,0,1598
LUX-2000,15,13,39,18.284153,42.635101,0.0,180,961.0553333333334,167.08,1708.64,211.3703333333333,0.0,0.0,0.0,0.0,0,0.0,0.223,18.699,16819.002,0.0,0,0,1605
LUX-2001,17,13,0,0.0,0.0,0.0,185,1053.758,173.96399999999997,1860.4065,219.8466666666667,0.0,0.0,0.0,0.0,0,26.0,0.415,20.391,18597.837,0.0,0,0,1593
LUX-2002,20,13,0,0.0,0.0,0.0,188,1205.6073333333331,201.27933333333337,2127.784,246.249,0.0,0.0,0.0,0.0,0,26.0,0.4,21.428,20072.422,0.0,0,0,1588
LUX-2003,11,12,0,0.0,0.0,62.2,187,1248.465333333333,199.68866666666668,2209.2585,257.708,0.0,0.0,0.0,0.0,0,28.0,0.481,22.809,21444.864,18.382,18,0,1586
LUX-2004,13,12,0,0.0,0.0,62.5,188,1356.4906666666666,207.93133333333333,2391.655,271.27933333333334,0.0,0.0,0.0,0.0,0,27.0,0.601,23.077,22174.192,0.0,0,0,1586
LUX-2005,10,12,34,26.549366,39.304268,63.6,193,1383.3506666666665,214.92933333333332,2444.263,279.49066666666664,0.0,0.0,0.0,0.0,0,23.0,0.55,22.833,22286.346,18.076,18,0,1567
LUX-2006,13,12,34,23.993208,41.527729,63.6,195,1451.713,234.5203333333333,2580.348,301.8523333333333,0.0,0.0,0.0,0.0,0,21.0,0.537,21.397,21630.682,0.0,0,0,1567
LUX-2007,16,12,34,26.512686,39.222908,64.15,202,1457.2883333333332,178.42533333333333,2546.3515,273.613,0.0,0.0,0.0,0.0,0,21.0,0.64,20.211,21780.939,15.795,16,0,1581
LUX-2008,8,12,32,27.653927,40.287777,63.425,202,1611.9000000000003,185.72833333333327,2718.6715,233.88166666666663,0.0,0.0,0.0,0.0,0,20.0,0.498,21.937,22931.072,0.0,0,0,1581
LUX-2009,9,11,22,34.795971,42.548435,65.2,217,1662.6846666666668,191.87833333333333,2858.549,276.34766666666667,0.0,0.0,0.0,0.0,0,19.0,1.121,24.037,23597.964,18.938,19,0,1518
LUX-2010,10,11,22,35.475895,42.20179,65.2,220,1622.3603333333333,195.51466666666667,2815.8795,288.226,0.0,0.0,0.0,0.0,0,18.3,1.153,23.139,23384.181,0.0,0,90,1521
LUX-2011,10,11,22,37.034779,40.22287,64.625,224,1368.3373333333336,179.04,2418.2345,277.1526666666667,0.0,0.0,0.0,0.0,0,16.9,1.181,21.19,21455.152,16.305,17,90,1520
LUX-2012,9,11,21,39.110382,39.192108,65.85,236,1250.9673333333333,173.18333333333337,2214.8985,235.9163333333333,0.0,0.0,0.0,0.0,0,16.8,1.289,22.067,21758.628,0.0,0,90,1514
LUX-2013,7,11,19,40.673241,39.813763,65.725,238,1313.3703333333333,177.01999999999998,2320.9505,244.142,0.0,0.0,0.0,0.0,0,15.7,1.109,22.267,22181.754,16.747,17,90,1506
LUX-2014,12,11,18,45.935593,36.041,66.625,245,1339.035,177.61300000000003,2356.133,242.63733333333332,48.0,0.0,0.0,0.0,0,15.3,1.042,21.852,22175.043,0.0,0,90,1512
LUX-2015,11,11,25,39.794865,34.813503,66.15,257,1337.8156666666666,171.34833333333333,2348.696,239.17633333333333,0.0,0.137,0.109,0.06,0,15.0,1.068,21.62,22439.255,16.437,17,90,1519
LUX-2016,7,11,21,42.856003,35.963139,65.575,260,1384.9183333333333,177.97566666666668,2434.671,249.66366666666667,0.0,0.132,0.112,0.077,0,14.9,1.062,21.02,22239.15,0.0,0,90,1518
LUX-2017,8,11,23,40.325737,36.372005,66.275,271,1425.5576666666666,181.03366666666668,2497.083,249.06066666666663,0.0,0.139,0.119,0.109,0,16.0,1.068,21.505,22663.646,16.652,17,90,1508
LUX-2018,8,11,22,43.886856,33.34832,67.1,279,1512.62,187.749,2648.657,261.07533333333333,0.0,0.16,0.109,0.071,0,14.5,0.0,21.46,0.0,0.0,0,90,1509
LUX-2019,10,11,24,51.642971,23.502417,67.95,289,1553.3853333333334,175.299,2692.5525,250.64,48.4,0.153,0.1,0.052,0,16.8,0.0,21.637,0.0,0.0,0,90,1507
LVA-1990,28,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
LVA-1991,30,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
LVA-1992,37,6,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
LVA-1993,45,8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
LVA-1994,42,9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
LVA-1995,43,9,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1867
LVA-1996,38,8,19,16.983236,63.826981,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1865
LVA-1997,37,8,18,15.955276,65.441757,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.038,14.296,1450.862,0.0,0,0,1861
LVA-1998,35,8,17,17.193325,65.670563,0.0,986,0.0,0.0,0.0,0.0,42.6,0.0,0.0,0.0,0,0.0,0.047,15.037,1638.512,0.0,0,0,1860
LVA-1999,32,8,16,17.785416,65.873207,0.0,971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.051,16.417,1854.482,0.0,0,0,1861
LVA-2000,33,7,16,18.218046,65.022331,0.0,941,96.34933333333332,90.47566666666668,234.757,93.48966666666666,43.0,0.0,0.0,0.0,0,0.0,0.087,15.359,1849.393,0.0,0,0,1864
LVA-2001,30,6,20,17.809738,61.39608,0.0,933,106.91933333333331,107.18266666666666,279.112,112.48866666666665,0.0,0.0,0.0,0.0,0,0.0,0.14,14.367,1862.685,0.0,0,0,1872
LVA-2002,29,7,17,18.869808,63.225403,59.95,955,121.73633333333332,116.83066666666669,318.3045,123.80066666666669,40.8,0.0,0.0,0.0,0,0.0,0.164,13.838,1944.717,0.0,0,0,1841
LVA-2003,26,8,17,17.920399,65.045273,60.75,962,123.42666666666668,120.287,321.54400000000004,124.26933333333334,0.0,0.0,0.0,0.0,0,0.0,0.088,12.908,1986.397,0.0,0,0,1835
LVA-2004,24,8,15,19.785511,64.536186,61.025,963,169.01233333333332,122.24633333333334,401.302,130.50033333333332,42.8,0.161,0.143,0.114,0,0.0,0.171,13.069,2202.474,0.0,0,0,1802
LVA-2005,25,9,15,20.293005,64.126892,62.15,972,175.55333333333337,131.40466666666666,422.78,138.64166666666668,0.0,0.19,0.158,0.238,0,0.0,0.135,12.266,2314.207,0.0,0,0,1842
LVA-2006,21,10,15,20.919746,63.209473,65.9,1030,214.24433333333332,123.93966666666668,472.244,133.918,45.2,0.122,0.127,0.26,0,0.0,0.165,12.161,2590.589,0.0,0,0,1829
LVA-2007,20,12,15,22.18199,62.453861,68.125,1057,241.53233333333336,146.06300000000002,545.164,155.035,0.0,0.145,0.134,0.442,0,0.0,0.125,11.079,2618.374,0.0,0,0,1793
LVA-2008,23,11,14,24.822483,61.03603,68.225,1054,246.12,152.20066666666668,561.966,161.45433333333332,48.5,0.181,0.147,0.374,0,28.1,0.127,12.993,3002.493,0.0,0,0,1751
LVA-2009,23,9,13,25.846195,60.930115,60.05,908,221.28266666666664,143.87433333333334,506.4635,147.91633333333334,0.0,0.172,0.142,0.107,0,0.0,0.067,18.086,3644.108,0.0,0,0,1707
LVA-2010,20,9,11,26.946114,61.657791,58.2,850,237.181,146.54399999999998,541.1315,156.881,45.1,0.173,0.144,0.052,0,0.0,0.161,19.466,3826.981,0.0,0,0,1692
LVA-2011,20,10,12,27.69327,60.244511,60.575,861,250.44966666666664,135.275,541.6374999999999,143.97566666666663,0.0,0.16,0.137,0.07,0,0.0,0.123,16.579,3529.993,14.752,14,82,1707
LVA-2012,20,10,10,29.227177,59.87561,62.775,875,253.78266666666664,159.05966666666666,580.7990000000001,166.75033333333334,49.1,0.156,0.132,0.117,0,0.0,0.099,15.359,3448.351,0.0,0,82,1691
LVA-2013,18,10,10,31.011995,58.342381,64.85,893,267.08366666666666,171.21133333333333,617.5525,177.9513333333333,0.0,0.156,0.125,0.208,0,0.0,0.082,15.529,3604.679,13.645,13,82,1685
LVA-2014,18,10,13,30.230137,56.431065,66.125,884,276.8686666666667,181.44466666666668,645.9725,187.113,54.6,0.156,0.136,0.273,0,24.6,0.067,15.354,3661.18,0.0,0,82,1695
LVA-2015,18,10,12,31.591949,56.190098,68.05,896,295.27933333333334,203.66066666666663,705.1535,208.1563333333333,0.0,0.123,0.13,0.313,0,0.0,0.051,15.767,3915.539,13.765,13,82,1663
LVA-2016,17,11,11,33.361481,55.320442,68.575,893,320.291,248.376,809.969,253.022,54.6,0.13,0.13,0.329,0,0.0,0.05,16.14,4116.504,0.0,0,82,1663
