"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","EMP","TOT","THND_PER","M","2017-06",22202.14,
"COL","EMP","TOT","THND_PER","M","2017-07",21925.19,
"COL","EMP","TOT","THND_PER","M","2017-08",21882.79,
"COL","EMP","TOT","THND_PER","M","2017-09",21699.36,
"COL","EMP","TOT","THND_PER","M","2017-10",21742.62,
"COL","EMP","TOT","THND_PER","M","2017-11",21717.59,
"COL","EMP","TOT","THND_PER","M","2017-12",21722.04,
"COL","EMP","TOT","THND_PER","M","2018-01",21766.57,
"COL","EMP","TOT","THND_PER","M","2018-02",21566.48,
"COL","EMP","TOT","THND_PER","M","2018-03",21978.46,
"COL","EMP","TOT","THND_PER","M","2018-04",22615.65,
"COL","EMP","TOT","THND_PER","M","2018-05",22397.88,
"COL","EMP","TOT","THND_PER","M","2018-06",22347.19,
"COL","EMP","TOT","THND_PER","M","2018-07",22344.26,
"COL","EMP","TOT","THND_PER","M","2018-08",22308.57,
"COL","EMP","TOT","THND_PER","M","2018-09",22205.01,
"COL","EMP","TOT","THND_PER","M","2018-10",21889.27,
"COL","EMP","TOT","THND_PER","M","2018-11",21626.57,
"COL","EMP","TOT","THND_PER","M","2018-12",22072.99,
"COL","EMP","TOT","THND_PER","M","2019-01",22007.27,
"COL","EMP","TOT","THND_PER","M","2019-02",21986.17,
"COL","EMP","TOT","THND_PER","M","2019-03",22227.63,
"COL","EMP","TOT","THND_PER","M","2019-04",22575.04,
"COL","EMP","TOT","THND_PER","M","2019-05",22594.48,
"COL","EMP","TOT","THND_PER","M","2019-06",22726.76,
"COL","EMP","TOT","THND_PER","M","2019-07",22415.93,
"COL","EMP","TOT","THND_PER","M","2019-08",21986.01,
"COL","EMP","TOT","THND_PER","M","2019-09",22035.19,
"COL","EMP","TOT","THND_PER","M","2019-10",22087.78,
"COL","EMP","TOT","THND_PER","M","2019-11",22205.93,
"COL","EMP","TOT","THND_PER","M","2019-12",22001.79,
"COL","EMP","TOT","THND_PER","M","2020-01",22163.49,
"COL","EMP","TOT","THND_PER","M","2020-02",21940.81,
"COL","EMP","TOT","THND_PER","M","2020-03",20780.08,
"COL","EMP","TOT","THND_PER","M","2020-04",17514.48,
"COL","EMP","TOT","THND_PER","M","2020-05",18070.48,
"COL","EMP","TOT","THND_PER","M","2020-06",18804.5,
"COL","EMP","TOT","THND_PER","M","2020-07",18683.88,
"COL","EMP","TOT","THND_PER","M","2020-08",19790.72,
"COL","EMP","TOT","THND_PER","M","2020-09",20151.64,
"COL","EMP","TOT","THND_PER","M","2020-10",20636.24,
"COL","EMP","TOT","THND_PER","M","2020-11",20704.06,
"COL","EMP","TOT","THND_PER","M","2020-12",20762.41,
"COL","EMP","TOT","THND_PER","M","2021-01",19612.2,
"COL","EMP","TOT","THND_PER","M","2021-02",20046.95,
"COL","EMP","TOT","THND_PER","M","2021-03",20180.79,
"COL","EMP","TOT","THND_PER","M","2021-04",20486.02,
"COL","EMP","TOT","THND_PER","M","2021-05",20507.69,
"COL","EMP","TOT","THND_PER","M","2021-06",20284.47,
"COL","EMP","TOT","THND_PER","M","2021-07",20792.63,
"COL","EMP","TOT","THND_PER","M","2021-08",20560.23,
"COL","EMP","TOT","THND_PER","M","2021-09",20488.36,
"COL","EMP","TOT","THND_PER","M","2021-10",20362.4,
"COL","EMP","TOT","THND_PER","M","2021-11",20627.97,
"COL","EMP","TOT","THND_PER","M","2021-12",20751.2,
"COL","EMP","TOT","THND_PER","M","2022-01",21243.55,
"COL","EMP","TOT","THND_PER","M","2022-02",21558.86,
"COL","EMP","TOT","THND_PER","M","2022-03",21752.46,
"COL","EMP","TOT","THND_PER","M","2022-04",22607.29,
"COL","EMP","TOT","THND_PER","M","2022-05",22627.25,
"COL","EMP","TOT","THND_PER","M","2022-06",22212.32,
"COL","EMP","TOT","THND_PER","M","2022-07",22386.83,
"COL","EMP","TOT","THND_PER","M","2022-08",22138.71,
"COL","EMP","TOT","THND_PER","M","2022-09",22194.97,
"COL","EMP","TOT","THND_PER","M","2022-10",21915.22,
"COL","EMP","TOT","THND_PER","M","2022-11",21887.45,
"COL","EMP","WOMEN","THND_PER","M","2007-01",6304.595,
"COL","EMP","WOMEN","THND_PER","M","2007-02",6412.078,
"COL","EMP","WOMEN","THND_PER","M","2007-03",6365.744,
"COL","EMP","WOMEN","THND_PER","M","2007-04",6470.151,
"COL","EMP","WOMEN","THND_PER","M","2007-05",6337.346,
"COL","EMP","WOMEN","THND_PER","M","2007-06",6496.834,
"COL","EMP","WOMEN","THND_PER","M","2007-07",6495.644,
"COL","EMP","WOMEN","THND_PER","M","2007-08",6668.241,
"COL","EMP","WOMEN","THND_PER","M","2007-09",6656.982,
"COL","EMP","WOMEN","THND_PER","M","2007-10",6685.406,
"COL","EMP","WOMEN","THND_PER","M","2007-11",6716.677,
"COL","EMP","WOMEN","THND_PER","M","2007-12",6585.241,
"COL","EMP","WOMEN","THND_PER","M","2008-01",6644.444,
"COL","EMP","WOMEN","THND_PER","M","2008-02",6836.973,
"COL","EMP","WOMEN","THND_PER","M","2008-03",6830.784,
"COL","EMP","WOMEN","THND_PER","M","2008-04",6717.417,
"COL","EMP","WOMEN","THND_PER","M","2008-05",6874.729,
"COL","EMP","WOMEN","THND_PER","M","2008-06",6511.924,
"COL","EMP","WOMEN","THND_PER","M","2008-07",6820.771,
"COL","EMP","WOMEN","THND_PER","M","2008-08",6644.409,
"COL","EMP","WOMEN","THND_PER","M","2008-09",6717.88,
"COL","EMP","WOMEN","THND_PER","M","2008-10",6369.639,
"COL","EMP","WOMEN","THND_PER","M","2008-11",6265.925,
"COL","EMP","WOMEN","THND_PER","M","2008-12",6770.246,
"COL","EMP","WOMEN","THND_PER","M","2009-01",6811.253,
"COL","EMP","WOMEN","THND_PER","M","2009-02",6854.204,
"COL","EMP","WOMEN","THND_PER","M","2009-03",7049.645,
"COL","EMP","WOMEN","THND_PER","M","2009-04",7139.667,
"COL","EMP","WOMEN","THND_PER","M","2009-05",7224.696,
"COL","EMP","WOMEN","THND_PER","M","2009-06",7247.003,
"COL","EMP","WOMEN","THND_PER","M","2009-07",7299.279,
"COL","EMP","WOMEN","THND_PER","M","2009-08",7144.082,
"COL","EMP","WOMEN","THND_PER","M","2009-09",7142.632,
"COL","EMP","WOMEN","THND_PER","M","2009-10",7207.131,
"COL","EMP","WOMEN","THND_PER","M","2009-11",7415.333,
"COL","EMP","WOMEN","THND_PER","M","2009-12",7511.481,
"COL","EMP","WOMEN","THND_PER","M","2010-01",7464.457,
"COL","EMP","WOMEN","THND_PER","M","2010-02",7648.647,
"COL","EMP","WOMEN","THND_PER","M","2010-03",7388.979,
"COL","EMP","WOMEN","THND_PER","M","2010-04",7608.04,
"COL","EMP","WOMEN","THND_PER","M","2010-05",7439.805,
"COL","EMP","WOMEN","THND_PER","M","2010-06",7543.82,
"COL","EMP","WOMEN","THND_PER","M","2010-07",7607.875,
"COL","EMP","WOMEN","THND_PER","M","2010-08",7612.188,
"COL","EMP","WOMEN","THND_PER","M","2010-09",7806.404,
"COL","EMP","WOMEN","THND_PER","M","2010-10",7557.892,
"COL","EMP","WOMEN","THND_PER","M","2010-11",7742.045,
"COL","EMP","WOMEN","THND_PER","M","2010-12",7619.76,
"COL","EMP","WOMEN","THND_PER","M","2011-01",7837.412,
"COL","EMP","WOMEN","THND_PER","M","2011-02",7608.048,
"COL","EMP","WOMEN","THND_PER","M","2011-03",7797.375,
"COL","EMP","WOMEN","THND_PER","M","2011-04",7687.347,
"COL","EMP","WOMEN","THND_PER","M","2011-05",7905.848,
"COL","EMP","WOMEN","THND_PER","M","2011-06",7843.703,
"COL","EMP","WOMEN","THND_PER","M","2011-07",7936.721,
"COL","EMP","WOMEN","THND_PER","M","2011-08",7994.098,
"COL","EMP","WOMEN","THND_PER","M","2011-09",8137.657,
"COL","EMP","WOMEN","THND_PER","M","2011-10",8263.527,
"COL","EMP","WOMEN","THND_PER","M","2011-11",8329.563,
"COL","EMP","WOMEN","THND_PER","M","2011-12",8140.836,
"COL","EMP","WOMEN","THND_PER","M","2012-01",8280.438,
"COL","EMP","WOMEN","THND_PER","M","2012-02",8342.602,
"COL","EMP","WOMEN","THND_PER","M","2012-03",8443.919,
"COL","EMP","WOMEN","THND_PER","M","2012-04",8344.119,
"COL","EMP","WOMEN","THND_PER","M","2012-05",8360.705,
"COL","EMP","WOMEN","THND_PER","M","2012-06",8531.241,
"COL","EMP","WOMEN","THND_PER","M","2012-07",8321.441,
"COL","EMP","WOMEN","THND_PER","M","2012-08",8360.847,
"COL","EMP","WOMEN","THND_PER","M","2012-09",8253.764,
"COL","EMP","WOMEN","THND_PER","M","2012-10",8243.819,
"COL","EMP","WOMEN","THND_PER","M","2012-11",8252.448,
"COL","EMP","WOMEN","THND_PER","M","2012-12",8439.979,
"COL","EMP","WOMEN","THND_PER","M","2013-01",8429.511,
"COL","EMP","WOMEN","THND_PER","M","2013-02",8291.081,
"COL","EMP","WOMEN","THND_PER","M","2013-03",8371.308,
"COL","EMP","WOMEN","THND_PER","M","2013-04",8412.664,
"COL","EMP","WOMEN","THND_PER","M","2013-05",8657.804,
"COL","EMP","WOMEN","THND_PER","M","2013-06",8570.027,
"COL","EMP","WOMEN","THND_PER","M","2013-07",8652.794,
"COL","EMP","WOMEN","THND_PER","M","2013-08",8706.768,
"COL","EMP","WOMEN","THND_PER","M","2013-09",8549.682,
"COL","EMP","WOMEN","THND_PER","M","2013-10",8680.712,
"COL","EMP","WOMEN","THND_PER","M","2013-11",8534.989,
"COL","EMP","WOMEN","THND_PER","M","2013-12",8578.825,
"COL","EMP","WOMEN","THND_PER","M","2014-01",8609.299,
"COL","EMP","WOMEN","THND_PER","M","2014-02",8517.783,
"COL","EMP","WOMEN","THND_PER","M","2014-03",8625.425,
"COL","EMP","WOMEN","THND_PER","M","2014-04",8773.613,
"COL","EMP","WOMEN","THND_PER","M","2014-05",8685.817,
"COL","EMP","WOMEN","THND_PER","M","2014-06",8750.012,
"COL","EMP","WOMEN","THND_PER","M","2014-07",8806.766,
"COL","EMP","WOMEN","THND_PER","M","2014-08",8895.476,
"COL","EMP","WOMEN","THND_PER","M","2014-09",8869.261,
"COL","EMP","WOMEN","THND_PER","M","2014-10",8851.197,
"COL","EMP","WOMEN","THND_PER","M","2014-11",8827.383,
"COL","EMP","WOMEN","THND_PER","M","2014-12",8693.063,
"COL","EMP","WOMEN","THND_PER","M","2015-01",8817.718,
"COL","EMP","WOMEN","THND_PER","M","2015-02",8800.151,
"COL","EMP","WOMEN","THND_PER","M","2015-03",9000.688,
"COL","EMP","WOMEN","THND_PER","M","2015-04",9031.348,
"COL","EMP","WOMEN","THND_PER","M","2015-05",9055.338,
"COL","EMP","WOMEN","THND_PER","M","2015-06",9039.571,
"COL","EMP","WOMEN","THND_PER","M","2015-07",9028.142,
"COL","EMP","WOMEN","THND_PER","M","2015-08",9017.938,
"COL","EMP","WOMEN","THND_PER","M","2015-09",9130.052,
"COL","EMP","WOMEN","THND_PER","M","2015-10",9071.983,
"COL","EMP","WOMEN","THND_PER","M","2015-11",9162.99,
"COL","EMP","WOMEN","THND_PER","M","2015-12",8972.936,
"COL","EMP","WOMEN","THND_PER","M","2016-01",9027.038,
"COL","EMP","WOMEN","THND_PER","M","2016-02",9094.889,
"COL","EMP","WOMEN","THND_PER","M","2016-03",8964.469,
"COL","EMP","WOMEN","THND_PER","M","2016-04",9184.122,
"COL","EMP","WOMEN","THND_PER","M","2016-05",9176.839,
"COL","EMP","WOMEN","THND_PER","M","2016-06",9167.938,
"COL","EMP","WOMEN","THND_PER","M","2016-07",9047.558,
"COL","EMP","WOMEN","THND_PER","M","2016-08",9081.876,
"COL","EMP","WOMEN","THND_PER","M","2016-09",9111.04,
"COL","EMP","WOMEN","THND_PER","M","2016-10",9159.268,
"COL","EMP","WOMEN","THND_PER","M","2016-11",9258.871,
"COL","EMP","WOMEN","THND_PER","M","2016-12",9058.011,
"COL","EMP","WOMEN","THND_PER","M","2017-01",9107.457,
"COL","EMP","WOMEN","THND_PER","M","2017-02",9129.24,
"COL","EMP","WOMEN","THND_PER","M","2017-03",9137.641,
"COL","EMP","WOMEN","THND_PER","M","2017-04",9525.547,
"COL","EMP","WOMEN","THND_PER","M","2017-05",9235.91,
"COL","EMP","WOMEN","THND_PER","M","2017-06",9487.996,
"COL","EMP","WOMEN","THND_PER","M","2017-07",9263.812,
"COL","EMP","WOMEN","THND_PER","M","2017-08",9301.567,
"COL","EMP","WOMEN","THND_PER","M","2017-09",9163.88,
"COL","EMP","WOMEN","THND_PER","M","2017-10",9279.529,
"COL","EMP","WOMEN","THND_PER","M","2017-11",9124.595,
"COL","EMP","WOMEN","THND_PER","M","2017-12",9283.117,
"COL","EMP","WOMEN","THND_PER","M","2018-01",9180.937,
"COL","EMP","WOMEN","THND_PER","M","2018-02",9023.021,
"COL","EMP","WOMEN","THND_PER","M","2018-03",9281.498,
"COL","EMP","WOMEN","THND_PER","M","2018-04",9647.486,
"COL","EMP","WOMEN","THND_PER","M","2018-05",9448.429,
"COL","EMP","WOMEN","THND_PER","M","2018-06",9410.959,
"COL","EMP","WOMEN","THND_PER","M","2018-07",9404.934,
"COL","EMP","WOMEN","THND_PER","M","2018-08",9522.087,
"COL","EMP","WOMEN","THND_PER","M","2018-09",9370.068,
"COL","EMP","WOMEN","THND_PER","M","2018-10",9198.383,
"COL","EMP","WOMEN","THND_PER","M","2018-11",9052.213,
"COL","EMP","WOMEN","THND_PER","M","2018-12",9259.395,
"COL","EMP","WOMEN","THND_PER","M","2019-01",9235.235,
"COL","EMP","WOMEN","THND_PER","M","2019-02",9290.997,
"COL","EMP","WOMEN","THND_PER","M","2019-03",9409.484,
"COL","EMP","WOMEN","THND_PER","M","2019-04",9462.646,
"COL","EMP","WOMEN","THND_PER","M","2019-05",9520.86,
"COL","EMP","WOMEN","THND_PER","M","2019-06",9603.586,
"COL","EMP","WOMEN","THND_PER","M","2019-07",9545.692,
"COL","EMP","WOMEN","THND_PER","M","2019-08",9153.615,
"COL","EMP","WOMEN","THND_PER","M","2019-09",9259.502,
"COL","EMP","WOMEN","THND_PER","M","2019-10",9349.802,
"COL","EMP","WOMEN","THND_PER","M","2019-11",9283.533,
"COL","EMP","WOMEN","THND_PER","M","2019-12",9098.422,
"COL","EMP","WOMEN","THND_PER","M","2020-01",9257.717,
"COL","EMP","WOMEN","THND_PER","M","2020-02",9026.687,
"COL","EMP","WOMEN","THND_PER","M","2020-03",8612.491,
"COL","EMP","WOMEN","THND_PER","M","2020-04",6923.658,
"COL","EMP","WOMEN","THND_PER","M","2020-05",7170.379,
"COL","EMP","WOMEN","THND_PER","M","2020-06",7419.131,
"COL","EMP","WOMEN","THND_PER","M","2020-07",7167.011,
"COL","EMP","WOMEN","THND_PER","M","2020-08",7786.166,
"COL","EMP","WOMEN","THND_PER","M","2020-09",8037.722,
"COL","EMP","WOMEN","THND_PER","M","2020-10",8253.974,
"COL","EMP","WOMEN","THND_PER","M","2020-11",8282.581,
"COL","EMP","WOMEN","THND_PER","M","2020-12",8372.93,
"COL","EMP","WOMEN","THND_PER","M","2021-01",7734.707,
"COL","EMP","WOMEN","THND_PER","M","2021-02",7884.992,
"COL","EMP","WOMEN","THND_PER","M","2021-03",7780.008,
"COL","EMP","WOMEN","THND_PER","M","2021-04",7946.69,
"COL","EMP","WOMEN","THND_PER","M","2021-05",8058.438,
"COL","EMP","WOMEN","THND_PER","M","2021-06",7944.511,
"COL","EMP","WOMEN","THND_PER","M","2021-07",8216.183,
"COL","EMP","WOMEN","THND_PER","M","2021-08",8033.704,
"COL","EMP","WOMEN","THND_PER","M","2021-09",7930.886,
"COL","EMP","WOMEN","THND_PER","M","2021-10",7891.788,
"COL","EMP","WOMEN","THND_PER","M","2021-11",8138.715,
"COL","EMP","WOMEN","THND_PER","M","2021-12",8259.074,
"COL","EMP","WOMEN","THND_PER","M","2022-01",8530.761,
"COL","EMP","WOMEN","THND_PER","M","2022-02",8803.937,
"COL","EMP","WOMEN","THND_PER","M","2022-03",8779.869,
"COL","EMP","WOMEN","THND_PER","M","2022-04",9225.085,
"COL","EMP","WOMEN","THND_PER","M","2022-05",9196.434,
"COL","EMP","WOMEN","THND_PER","M","2022-06",9023.832,
"COL","EMP","WOMEN","THND_PER","M","2022-07",9214.05,
"COL","EMP","WOMEN","THND_PER","M","2022-08",9137.951,
"COL","EMP","WOMEN","THND_PER","M","2022-09",9152.63,
"COL","EMP","WOMEN","THND_PER","M","2022-10",8883.074,
"COL","EMP","WOMEN","THND_PER","M","2022-11",8953.813,
"COL","EMP","MEN","PC_WKGPOP","M","2007-01",73.79207,
"COL","EMP","MEN","PC_WKGPOP","M","2007-02",75.20921,
"COL","EMP","MEN","PC_WKGPOP","M","2007-03",73.84925,
"COL","EMP","MEN","PC_WKGPOP","M","2007-04",76.24831,
"COL","EMP","MEN","PC_WKGPOP","M","2007-05",74.90694,
"COL","EMP","MEN","PC_WKGPOP","M","2007-06",75.40662,
"COL","EMP","MEN","PC_WKGPOP","M","2007-07",75.51115,
"COL","EMP","MEN","PC_WKGPOP","M","2007-08",74.48537,
"COL","EMP","MEN","PC_WKGPOP","M","2007-09",74.7211,
"COL","EMP","MEN","PC_WKGPOP","M","2007-10",74.92724,
"COL","EMP","MEN","PC_WKGPOP","M","2007-11",75.75755,
"COL","EMP","MEN","PC_WKGPOP","M","2007-12",74.80649,
"COL","EMP","MEN","PC_WKGPOP","M","2008-01",75.3279,
"COL","EMP","MEN","PC_WKGPOP","M","2008-02",75.18994,
"COL","EMP","MEN","PC_WKGPOP","M","2008-03",76.08855,
"COL","EMP","MEN","PC_WKGPOP","M","2008-04",76.58688,
"COL","EMP","MEN","PC_WKGPOP","M","2008-05",75.42979,
"COL","EMP","MEN","PC_WKGPOP","M","2008-06",73.9197,
"COL","EMP","MEN","PC_WKGPOP","M","2008-07",74.58011,
"COL","EMP","MEN","PC_WKGPOP","M","2008-08",75.1494,
"COL","EMP","MEN","PC_WKGPOP","M","2008-09",75.50743,
"COL","EMP","MEN","PC_WKGPOP","M","2008-10",73.31967,
"COL","EMP","MEN","PC_WKGPOP","M","2008-11",73.84699,
"COL","EMP","MEN","PC_WKGPOP","M","2008-12",74.54374,
"COL","EMP","MEN","PC_WKGPOP","M","2009-01",74.57099,
"COL","EMP","MEN","PC_WKGPOP","M","2009-02",76.05596,
"COL","EMP","MEN","PC_WKGPOP","M","2009-03",76.40282,
"COL","EMP","MEN","PC_WKGPOP","M","2009-04",76.36993,
"COL","EMP","MEN","PC_WKGPOP","M","2009-05",77.14423,
"COL","EMP","MEN","PC_WKGPOP","M","2009-06",77.11343,
"COL","EMP","MEN","PC_WKGPOP","M","2009-07",76.50504,
"COL","EMP","MEN","PC_WKGPOP","M","2009-08",75.755,
"COL","EMP","MEN","PC_WKGPOP","M","2009-09",75.12801,
"COL","EMP","MEN","PC_WKGPOP","M","2009-10",76.74644,
"COL","EMP","MEN","PC_WKGPOP","M","2009-11",76.26646,
"COL","EMP","MEN","PC_WKGPOP","M","2009-12",75.92495,
"COL","EMP","MEN","PC_WKGPOP","M","2010-01",76.33826,
"COL","EMP","MEN","PC_WKGPOP","M","2010-02",76.46867,
"COL","EMP","MEN","PC_WKGPOP","M","2010-03",76.69195,
"COL","EMP","MEN","PC_WKGPOP","M","2010-04",76.36644,
"COL","EMP","MEN","PC_WKGPOP","M","2010-05",76.28413,
"COL","EMP","MEN","PC_WKGPOP","M","2010-06",76.79016,
"COL","EMP","MEN","PC_WKGPOP","M","2010-07",76.69343,
"COL","EMP","MEN","PC_WKGPOP","M","2010-08",77.51323,
"COL","EMP","MEN","PC_WKGPOP","M","2010-09",78.10649,
"COL","EMP","MEN","PC_WKGPOP","M","2010-10",77.31516,
"COL","EMP","MEN","PC_WKGPOP","M","2010-11",76.90577,
"COL","EMP","MEN","PC_WKGPOP","M","2010-12",76.90283,
"COL","EMP","MEN","PC_WKGPOP","M","2011-01",77.62109,
"COL","EMP","MEN","PC_WKGPOP","M","2011-02",77.07948,
"COL","EMP","MEN","PC_WKGPOP","M","2011-03",78.30975,
"COL","EMP","MEN","PC_WKGPOP","M","2011-04",77.93008,
"COL","EMP","MEN","PC_WKGPOP","M","2011-05",77.52634,
"COL","EMP","MEN","PC_WKGPOP","M","2011-06",77.75142,
"COL","EMP","MEN","PC_WKGPOP","M","2011-07",78.31213,
"COL","EMP","MEN","PC_WKGPOP","M","2011-08",77.40807,
"COL","EMP","MEN","PC_WKGPOP","M","2011-09",78.62997,
"COL","EMP","MEN","PC_WKGPOP","M","2011-10",79.56484,
"COL","EMP","MEN","PC_WKGPOP","M","2011-11",78.74673,
"COL","EMP","MEN","PC_WKGPOP","M","2011-12",78.99512,
"COL","EMP","MEN","PC_WKGPOP","M","2012-01",79.45544,
"COL","EMP","MEN","PC_WKGPOP","M","2012-02",78.48615,
"COL","EMP","MEN","PC_WKGPOP","M","2012-03",79.30549,
"COL","EMP","MEN","PC_WKGPOP","M","2012-04",78.52318,
"COL","EMP","MEN","PC_WKGPOP","M","2012-05",79.14746,
"COL","EMP","MEN","PC_WKGPOP","M","2012-06",79.42896,
"COL","EMP","MEN","PC_WKGPOP","M","2012-07",78.59895,
"COL","EMP","MEN","PC_WKGPOP","M","2012-08",79.53996,
"COL","EMP","MEN","PC_WKGPOP","M","2012-09",78.13884,
"COL","EMP","MEN","PC_WKGPOP","M","2012-10",78.98695,
"COL","EMP","MEN","PC_WKGPOP","M","2012-11",78.10426,
"COL","EMP","MEN","PC_WKGPOP","M","2012-12",78.17719,
"COL","EMP","MEN","PC_WKGPOP","M","2013-01",79.03414,
"COL","EMP","MEN","PC_WKGPOP","M","2013-02",77.98801,
"COL","EMP","MEN","PC_WKGPOP","M","2013-03",77.88196,
"COL","EMP","MEN","PC_WKGPOP","M","2013-04",78.69422,
"COL","EMP","MEN","PC_WKGPOP","M","2013-05",79.15304,
"COL","EMP","MEN","PC_WKGPOP","M","2013-06",78.08623,
"COL","EMP","MEN","PC_WKGPOP","M","2013-07",79.19205,
"COL","EMP","MEN","PC_WKGPOP","M","2013-08",78.83246,
"COL","EMP","MEN","PC_WKGPOP","M","2013-09",79.16338,
"COL","EMP","MEN","PC_WKGPOP","M","2013-10",79.29631,
"COL","EMP","MEN","PC_WKGPOP","M","2013-11",78.14552,
"COL","EMP","MEN","PC_WKGPOP","M","2013-12",79.72865,
"COL","EMP","MEN","PC_WKGPOP","M","2014-01",79.46184,
"COL","EMP","MEN","PC_WKGPOP","M","2014-02",78.56905,
"COL","EMP","MEN","PC_WKGPOP","M","2014-03",78.61571,
"COL","EMP","MEN","PC_WKGPOP","M","2014-04",79.07732,
"COL","EMP","MEN","PC_WKGPOP","M","2014-05",79.96725,
"COL","EMP","MEN","PC_WKGPOP","M","2014-06",79.09252,
"COL","EMP","MEN","PC_WKGPOP","M","2014-07",78.53875,
"COL","EMP","MEN","PC_WKGPOP","M","2014-08",79.02486,
"COL","EMP","MEN","PC_WKGPOP","M","2014-09",79.52762,
"COL","EMP","MEN","PC_WKGPOP","M","2014-10",79.35434,
"COL","EMP","MEN","PC_WKGPOP","M","2014-11",79.54239,
"COL","EMP","MEN","PC_WKGPOP","M","2014-12",78.73535,
"COL","EMP","MEN","PC_WKGPOP","M","2015-01",79.38194,
"COL","EMP","MEN","PC_WKGPOP","M","2015-02",79.33736,
"COL","EMP","MEN","PC_WKGPOP","M","2015-03",79.50796,
"COL","EMP","MEN","PC_WKGPOP","M","2015-04",79.6067,
"COL","EMP","MEN","PC_WKGPOP","M","2015-05",79.59116,
"COL","EMP","MEN","PC_WKGPOP","M","2015-06",79.825,
"COL","EMP","MEN","PC_WKGPOP","M","2015-07",79.93547,
"COL","EMP","MEN","PC_WKGPOP","M","2015-08",79.21086,
"COL","EMP","MEN","PC_WKGPOP","M","2015-09",78.66878,
"COL","EMP","MEN","PC_WKGPOP","M","2015-10",79.55962,
"COL","EMP","MEN","PC_WKGPOP","M","2015-11",80.20443,
"COL","EMP","MEN","PC_WKGPOP","M","2015-12",79.73571,
"COL","EMP","MEN","PC_WKGPOP","M","2016-01",79.08007,
"COL","EMP","MEN","PC_WKGPOP","M","2016-02",79.00816,
"COL","EMP","MEN","PC_WKGPOP","M","2016-03",77.9409,
"COL","EMP","MEN","PC_WKGPOP","M","2016-04",80.28542,
"COL","EMP","MEN","PC_WKGPOP","M","2016-05",78.64362,
"COL","EMP","MEN","PC_WKGPOP","M","2016-06",79.1128,
"COL","EMP","MEN","PC_WKGPOP","M","2016-07",78.47291,
"COL","EMP","MEN","PC_WKGPOP","M","2016-08",79.32642,
"COL","EMP","MEN","PC_WKGPOP","M","2016-09",79.02604,
"COL","EMP","MEN","PC_WKGPOP","M","2016-10",78.46336,
"COL","EMP","MEN","PC_WKGPOP","M","2016-11",79.023,
"COL","EMP","MEN","PC_WKGPOP","M","2016-12",78.93111,
"COL","EMP","MEN","PC_WKGPOP","M","2017-01",78.70814,
"COL","EMP","MEN","PC_WKGPOP","M","2017-02",78.84338,
"COL","EMP","MEN","PC_WKGPOP","M","2017-03",78.60101,
"COL","EMP","MEN","PC_WKGPOP","M","2017-04",79.5232,
"COL","EMP","MEN","PC_WKGPOP","M","2017-05",79.51574,
"COL","EMP","MEN","PC_WKGPOP","M","2017-06",79.84988,
"COL","EMP","MEN","PC_WKGPOP","M","2017-07",79.28542,
"COL","EMP","MEN","PC_WKGPOP","M","2017-08",78.86462,
"COL","EMP","MEN","PC_WKGPOP","M","2017-09",78.03663,
"COL","EMP","MEN","PC_WKGPOP","M","2017-10",77.56211,
"COL","EMP","MEN","PC_WKGPOP","M","2017-11",78.52504,
"COL","EMP","MEN","PC_WKGPOP","M","2017-12",77.39764,
"COL","EMP","MEN","PC_WKGPOP","M","2018-01",78.31481,
"COL","EMP","MEN","PC_WKGPOP","M","2018-02",77.51305,
"COL","EMP","MEN","PC_WKGPOP","M","2018-03",78.58859,
"COL","EMP","MEN","PC_WKGPOP","M","2018-04",79.46675,
"COL","EMP","MEN","PC_WKGPOP","M","2018-05",79.49242,
"COL","EMP","MEN","PC_WKGPOP","M","2018-06",79.22693,
"COL","EMP","MEN","PC_WKGPOP","M","2018-07",79.36131,
"COL","EMP","MEN","PC_WKGPOP","M","2018-08",78.45026,
"COL","EMP","MEN","PC_WKGPOP","M","2018-09",78.45683,
"COL","EMP","MEN","PC_WKGPOP","M","2018-10",78.11045,
